iter	RMSE
366	548.2664075
367	547.4910074
368	546.3140328
369	545.2593874
370	544.4839119
371	543.7276324
372	542.488341
373	541.7390461
374	540.9109761
375	540.1660181
376	539.5077865
377	538.2219261
378	537.2659609
379	536.3418246
380	535.6293921
381	535.0735533
382	534.2926109
383	533.298502
384	532.3111341
385	531.3240876
386	530.3028391
387	529.5396317
388	528.5992572
389	527.956988
390	527.2300915
391	526.0345604
392	525.2436139
393	524.5217936
394	523.7526995
395	523.1235602
396	522.3073431
397	521.2617121
398	520.5379966
399	519.6294911
400	519.0889636
401	518.133716
402	517.578225
403	516.9743203
404	516.2771713
405	515.6715374
406	515.0760791
407	514.3961723
408	513.4287705
409	512.5677262
410	511.9410489
411	511.2008385
412	510.4128605
413	509.5133374
414	508.6460597
415	507.5504322
416	506.8617146
417	506.084497
418	505.501517
419	504.9550468
420	504.2458935
421	503.3547318
422	502.5363999
423	502.0069554
424	501.4343712
425	500.6494651
426	499.9778325
427	498.9828637
428	498.1062473
429	497.2716251
430	496.2137358
431	495.4189698
432	494.6153939
433	493.9687366
434	493.5394964
435	492.7537093
436	492.0545533
437	491.0156167
438	489.9767286
439	489.0788979
440	488.5779218
441	488.1699856
442	487.4115623
443	486.7732304
444	486.0004527
445	485.2493785
446	484.1983087
447	483.2250232
448	482.7883868
449	482.1368981
450	481.5268725
451	480.7577001
452	480.1467372
453	479.1693004
454	478.456841
455	477.8061791
456	476.976521
457	476.3036953
458	475.5248631
459	474.6357605
460	473.6599967
461	473.0244991
462	472.0130041
463	471.2027332
464	470.6322651
465	470.0737589
466	469.2667633
467	468.6643975
468	468.0288371
469	467.167239
470	466.8193059
471	466.0644417
472	465.4771063
473	464.8970429
474	464.308643
475	463.5944305
476	462.7448501
477	461.9532829
478	461.3133884
479	460.861981
480	460.1252939
481	459.5666532
482	458.8603883
483	458.3151257
484	457.512291
485	456.8654421
486	456.2598237
487	455.7409226
488	454.8731136
489	454.2205492
490	453.8322763
491	453.2219693
492	452.4076131
493	451.4151403
494	450.843144
495	450.1311715
496	449.4226629
497	448.4700747
498	447.7883771
499	447.1578574
500	446.6201434
501	446.2558865
502	445.3339732
503	444.7660376
504	444.2858688
505	443.7124548
506	443.2282582
507	442.7021117
508	441.8074632
509	440.9630268
510	440.1297338
511	439.6488674
512	439.2082582
513	438.7896631
514	437.9854783
515	437.5617299
516	437.0655131
517	436.5916311
518	435.9790377
519	435.1279312
520	434.4646642
521	434.0863285
522	433.5128516
523	433.1116763
524	432.5447798
525	432.1742834
526	431.6182764
527	431.1107615
528	430.3702388
529	429.7464985
530	429.2972311
531	428.9358267
532	428.5463294
533	428.0830143
534	427.7045164
535	427.0451587
536	426.5499008
537	425.8107553
538	425.1881565
539	424.5871849
540	423.8218031
541	423.3622974
542	422.9423042
543	422.6020008
544	421.9742846
545	421.4683677
546	420.7040105
547	420.2143381
548	419.6839011
549	418.9735565
550	418.3072977
551	417.6403458
552	416.9906589
553	416.5233779
554	415.934899
555	415.3402394
556	415.0195752
557	414.4732322
558	414.1453785
559	413.4263458
560	413.0399552
561	412.5751299
562	411.9144207
563	411.5159486
564	410.8321355
565	410.4794354
566	409.9041512
567	409.2510539
568	408.7624336
569	408.1907942
570	407.6396686
571	407.2309079
572	406.9432917
573	406.5133749
574	405.9233329
575	405.4964659
576	405.1268083
577	404.6337324
578	404.0345014
579	403.8270517
580	403.4281019
581	403.0389571
582	402.367608
583	401.9600855
584	401.3790037
585	400.8853656
586	400.3467283
587	399.7011341
588	399.2858579
589	398.7182772
590	398.1585764
591	397.616337
592	397.2616343
593	396.8988911
594	396.3726609
595	396.0816941
596	395.7151977
597	395.088934
598	394.6978728
599	394.0499086
600	393.592627
601	393.0075072
602	392.3998109
603	391.7833122
604	391.3145591
605	390.8073036
606	390.4614794
607	389.9887014
608	389.6702186
609	389.3234266
610	388.9512574
611	388.6611838
612	388.1502324
613	387.9047248
614	387.3497467
615	386.7650706
616	386.2985109
617	385.9745498
618	385.6316358
619	385.2795727
620	384.8793013
621	384.4295706
622	384.0155212
623	383.4862093
624	382.9707553
625	382.431618
626	381.9391827
627	381.4759468
628	380.6411861
629	380.0484316
630	379.616005
631	379.3427531
632	378.9218049
633	378.5642032
634	378.2145636
635	377.7547453
636	377.4213106
637	376.7113701
638	376.4015757
639	376.1385635
640	375.6880101
641	375.174782
642	374.7729221
643	374.1998894
644	373.710876
645	372.9258102
646	372.1726707
647	371.7898189
648	371.4872582
649	370.7800026
650	370.3994386
651	370.0778261
652	369.82099
653	369.4668408
654	368.9515386
655	368.4877592
656	368.1900181
657	367.7931018
658	367.3381891
659	366.8765922
660	366.5362369
661	366.2747039
662	365.8753724
663	365.4430568
664	365.0705805
665	364.7845932
666	364.5283154
667	363.9655016
668	363.7299366
669	363.4052672
670	363.1234966
671	362.8616395
672	362.6917042
673	362.3091258
674	362.0119225
675	361.7736669
676	361.2315389
677	360.8767384
678	360.3324314
679	359.974814
680	359.7043375
681	359.4034213
682	359.0027932
683	358.5155448
684	358.1069108
685	357.8569733
686	357.5216648
687	357.2543646
688	356.9435449
689	356.5368352
690	355.8916075
691	355.5167353
692	355.3584187
693	354.7864397
694	354.458774
695	354.2102337
696	353.7528654
697	353.4422501
698	353.1771311
699	352.7437557
